beta,sigma,gamma,rho,phi,R0
9.211557556717525,2.9137479117821266,7.743181757638562,0.3144916687218055,11.120556329869123,1.1896346805536917
9.42082141972161,2.847547863343304,7.903238589876325,0.285627323785658,14.498705963335492,1.1920203740007593
8.13768726080521,3.3527784560211633,6.92991275389277,0.30399248204129903,22.008146900203325,1.1742842298027476
6.537714287200793,3.344455639419273,5.48596466803314,0.3046724809872726,15.64732703363105,1.1917164405553367
7.957117531567513,3.323511222697778,6.7843490956244565,0.29593845956208187,12.433296562714437,1.1728638104279494
8.315369746930648,3.290593392958292,7.094433343096349,0.2986983068814896,13.386765485915094,1.1720978046854724
8.386676039231238,2.993109503694495,7.062828243032644,0.29655751282771525,13.423260321420141,1.1874387639972055
8.399007117250846,2.96006140488326,7.024141070748971,0.29658295680047764,13.4408486856692,1.1957344012106061
8.64810040512987,3.898439347492855,7.594219928637343,0.33494187327949587,4.332007278036292,1.1387740263510684
8.541104666193378,3.308395450574867,7.328125895841797,0.3591196251803034,4.200432457731118,1.165523735207642
7.68642644212915,3.204258555178115,6.480620926345757,0.30693762188555285,13.356077498853907,1.186063269166295
5.136566594381045,4.323599552728939,4.3450480598103285,0.29150650944360246,7.306188736784358,1.182165657013531
4.220143230674692,4.474631626647434,3.487588959996615,0.28489849647684484,9.533267557521775,1.210046045873132
7.046761668208451,4.249078290066286,6.130961868266728,0.3488882577238538,12.63290789117986,1.1493729401061545
6.376858033947199,3.9631422155813816,5.450776821440374,0.30603193350553204,10.946450396553484,1.169898941535109
8.426051921269273,3.206219067341884,7.164062417979819,0.2920034246817729,12.35185061583022,1.1761555706329707
8.6140229967703,2.718763658413865,7.155299648239145,0.28004700715971087,13.34425102711318,1.2038661440111922
8.374813756254817,3.216376716994073,7.103350706747802,0.2925486360652569,16.544773258318422,1.1789948296230386
7.926168104840041,2.9833427049032952,6.645402796581875,0.29535261545835595,15.300688954480078,1.1927295225681338
7.707918734357114,2.8756934547186743,6.424055385213083,0.29496881730347735,15.08936135603655,1.19985247202246
7.785372331715881,2.9256500044645124,6.465799027773349,0.29436289391359816,15.215093309363965,1.2040851097094738
9.22469423442218,3.460076080635941,7.9890219942112655,0.30346326971658816,14.17926076789353,1.1546712777992434
6.495044070320914,3.716604825610536,5.516912338488396,0.3037859283528363,10.720364787424149,1.1772969501452184
7.405229608820918,3.592180391512402,6.3519207443405925,0.30246820168898797,11.176814835491292,1.1658252530022195
7.233202125275252,3.5682994180091354,6.17654808969662,0.3019823398088062,19.62226818864188,1.171075173419484
9.66967340621772,2.595670675234734,8.002541089366494,0.29899965115348265,8.712166420560592,1.2083253679342498
7.700882624418922,3.405620231214155,6.531361353499781,0.29118908431399854,7.100985148410048,1.179062404852621
8.249341112270828,2.882690439982509,6.926354314296276,0.29674003807594684,8.029376672074214,1.1910076698276688
8.20448638126302,2.8831620579366537,6.938031725671125,0.29703942198439903,8.072234290365593,1.1825380317743344
8.236022655188012,2.888519496543647,6.918343674754343,0.29719738718827354,8.057372469842399,1.1904616252647289
6.378145387023733,3.800285551979418,5.4305919940209995,0.28710000039383055,5.9466511855671875,1.1744843645123728
5.768598904496826,3.9674916000540668,4.876997710928011,0.3211430128386488,13.975046509017329,1.1828176362623632
9.747270817002978,3.233575801155412,8.39610846320547,0.2882967289758809,12.923828320517542,1.1609272152353378
9.069677858274344,2.9037073638635116,7.616882534436753,0.3120098976911727,11.341905366752608,1.1907335865125064
8.845947327583998,3.0910999470167426,7.473719046532033,0.31297196001837424,10.312922852926421,1.1836071536150008
9.555262301886685,2.9738757157951,8.083202088667084,0.30553025640567005,19.27500379061899,1.182113498718964
6.969227502420423,3.545634680991881,5.954912292731931,0.30778981622270013,9.161064449712736,1.1703325187386018
6.962384147250871,3.5476148494521165,5.955228285446479,0.3077872940935,9.15193938320636,1.169121285285688
7.029659594707518,3.5466579781729064,5.952963221813119,0.30777460067588963,9.145455115354931,1.1808672979784454
9.94220433889284,3.5945111063226363,8.686745718461886,0.34327724068822596,17.820869747600923,1.1445257707685326
8.832989818568045,2.597880756446451,7.236018192175267,0.2536790782381268,10.213453442012817,1.2206975692957318
8.677729313247472,2.5609645018237575,7.142224993047164,0.24804462917735345,9.774555096998167,1.2149896316197117
8.295259285483228,2.8528555153283413,6.930328723850394,0.2392840024378885,9.489830842317248,1.196950334684052
8.587350722092873,2.690669812853984,7.1353707829143636,0.2576082152851376,9.955546358851077,1.2034904678892475
5.830708778629441,3.1683847529679947,4.818328147868132,0.2729971238799362,9.227549912995551,1.2101103535692639
6.3295601282708525,4.264930998570778,5.43756341935188,0.3033115850435221,12.10825636907231,1.1640434584623736
5.172565468819764,4.559644089680436,4.387329051954815,0.31715957641107656,19.76866851786277,1.1789782365457817
6.5405959868557275,3.478843855108283,5.501525970519767,0.28884839396387196,27.851025451438048,1.1888694194854075
6.533924674641695,3.614697529195579,5.528805245988089,0.2831129281441582,23.47302559606826,1.1817968591646377
7.17573224102088,3.2554850311295502,6.024733860917558,0.28597259122642343,30.11854902749157,1.1910455144865149
9.25642505652058,2.9767954229934745,7.835365264729592,0.2990299202627522,19.224941765331558,1.1813648430900598
7.540267902164666,3.4087537955801595,6.400596143149535,0.29756213068785886,16.62022130545789,1.1780571267935573
6.913682185752934,3.627479418789526,5.899155452113317,0.2917026693110415,18.29971088021088,1.171978301279749
9.844126843771031,2.9912697795316077,8.356950128357216,0.3098100959381206,12.177362272005293,1.177956873329596
5.125346006537057,4.0087841207258785,4.290809368575168,0.3405083562604863,9.36326477647799,1.1944939908246284
5.461187152947676,4.178165985323222,4.634680339160348,0.3245054644179552,9.94675454292291,1.1783309210785966
5.51086313524549,4.137600111787673,4.654930670612511,0.31877449537013963,10.213040619526442,1.183876522594987
6.919101834867341,4.5643736571384546,6.0621456768938975,0.33649487940971395,12.295954766840515,1.1413618549682443
5.605128455869291,4.450654828234122,4.795819368495707,0.3417544881444422,9.65496433866797,1.168753037841673
6.149792241037434,4.353853682315053,5.290539534584569,0.33122818488549893,10.804170792106538,1.1624130584103718
6.126150988836464,4.364021290411486,5.260817572823854,0.3297159791783192,16.161668275707413,1.1644864897963234
6.634915487525034,4.707270128060973,5.789119624634239,0.3367000158588315,19.89070054200945,1.1461009475934318
6.8067161989361,4.245135337598408,5.886725331620126,0.33341083415457434,17.010042975861907,1.156282281827268
6.5717739640026,3.622019850696384,5.582408189608919,0.28641868613010674,13.412467146400033,1.1772292066057233
7.219106181565196,3.3143998972573603,6.08222107174822,0.31635803154129505,15.901452388846092,1.1869193994111429
6.052088790767471,3.9958281140174403,5.144793728321589,0.2955779352944774,11.002611989905908,1.1763520775286502
9.814365623968213,3.141095382133122,8.41669850509719,0.3251510732147785,15.28599268622269,1.1660588315031826
8.386251820029358,3.7832964442672754,7.263019954095483,0.3396010669850082,9.611880923796084,1.1546508027009488
9.68504732799371,2.7816602281230494,8.123295266901858,0.3005569294060028,19.450818821807758,1.192255976149872
9.824582033772689,2.9324295115260584,8.320975362958187,0.2920523176733873,22.77147994015374,1.1807007718720075
9.748357443948542,3.112245115912289,8.33379428272218,0.2999140966795593,38.12334164189044,1.1697381904613446
9.498167042909712,2.6784603842099464,7.9168608105789975,0.28798278148910544,29.23152854126259,1.1997390468476692
9.701937419813778,2.8860879016826493,8.139535523264787,0.28781742053877035,24.15986192798096,1.1919522179224187
9.813064848405935,2.72009245412633,8.175863255168563,0.3017401740431871,15.412802988561927,1.2002481624435652
9.840973261903471,2.6105182189358653,8.177002759496762,0.2809689591146678,15.641687702243752,1.2034939392033561
7.0676237465809155,3.9719789729513177,6.085499909859347,0.32852689764372084,13.565709676933384,1.1613875361546537
7.132319760076547,3.943934816375177,6.181028095088822,0.32621677061947685,12.903220242099618,1.1539050867190817
7.14668299444312,3.9537632412085375,6.1599066993268154,0.3258537763347818,12.880934446840458,1.1601933833225337
5.735826912174209,4.186417517447498,4.884406447804088,0.3127098445143143,17.52683293473622,1.1743140079492973
5.244109623514174,4.251226096562518,4.440393528692893,0.3164034915121493,17.74036720344617,1.1810010958776145
5.130141947300892,4.285652864535078,4.325955703905451,0.31603832525446646,17.815363369173383,1.1858979375746788
5.001197417648567,4.0963671145584035,4.178011585643581,0.3140638092978434,16.096278082184778,1.1970281353057046
6.058561866047554,4.366476089273244,5.225049758374407,0.30185653125735495,18.059802188424136,1.1595223292060026
6.343626422075126,4.39228466724485,5.477641476762669,0.3024472238315945,18.96525077173939,1.1580944917600307
6.371270900030128,4.479373897045259,5.523979490342037,0.31208943645604226,17.049734595052595,1.1533842424957352
6.966669784175071,4.235402301952381,6.047496721664511,0.32225471646548903,14.974076887355272,1.1519923209247425
7.960413857717756,3.141059827545709,6.716159101813041,0.3092250906239587,13.14336448106491,1.1852628469699038
6.437376324530736,3.2969724106511467,5.384377133690782,0.25994108920721026,8.526781273246865,1.1955656456995174
6.454201556834863,3.479587154924886,5.444717394621031,0.2730077093485072,9.63917338755196,1.185406163267744
6.603512800490521,3.5433076585787537,5.578593923768752,0.27450960283081427,9.833539610262461,1.1837235136178117
6.009352431897677,5.699725920580721,5.307722065925299,0.38033196709594824,12.725115819757544,1.1321904872293012
6.3551580030855686,5.556185604002744,5.631937930089773,0.3710134743481005,13.253123446952802,1.1284140702495753
4.977563567784175,5.93414546656551,4.333036892110607,0.31976789670175065,9.186857192617744,1.1487471008721604
4.607255336320332,5.976725946419,3.9787653722792133,0.3266342440413398,9.504225059833654,1.1579610520439136
4.294459733125672,5.911058522353906,3.6615599792318028,0.3266682433519099,10.190931028292564,1.1728497573393983
4.748819617764859,6.087730037986014,4.106721458158105,0.32837241205483464,9.814757766896797,1.1563529852581578
4.956271815104262,6.029666122330755,4.312147178523378,0.33517581907077476,12.69125186208322,1.1493744554427416
5.304393223094602,4.69953570767008,4.550142347382523,0.30291518899576964,13.451753726490724,1.165764237276217
5.176401168145969,4.713689570557368,4.416223394956079,0.2946049117245595,11.968237921180972,1.1721329980856756
6.367007535477237,3.9072111837080614,5.43580744829215,0.32873651238710716,14.982670904003053,1.1713085123126752
6.391709956769884,4.013232707753006,5.478976511852013,0.3218776404195311,15.68131332938634,1.1665883113284872
5.954375422450605,4.508918152312694,5.148079532829311,0.3096653183916048,10.827281526283201,1.1566207135067637
7.596443394841459,3.5070127986184962,6.4929751435127905,0.29425474950759956,14.30978712541623,1.1699480171938064
8.174819123060523,3.0780798138154872,6.888776550871842,0.30796316992826966,9.236794582248493,1.1866866435123258
7.724500080268412,3.090134510846613,6.459016609202727,0.2932593776419993,12.072974209034511,1.1959250993816366
7.441175097938509,3.6121838175024368,6.3766633215757125,0.30510467640949734,20.87303450183836,1.1669386829254378
8.057957215063416,3.2000783848214254,6.811246081672928,0.32661712687710714,8.930903036602267,1.1830371591983768
8.690779086756836,3.1807370120021106,7.3900231929796,0.34256089345548585,7.548844433955185,1.1760151301031008
8.256421626747983,3.754787149028184,7.1699047312869055,0.2941128936270084,13.655455533941879,1.1515385400757008
8.693743370334186,3.4589555161331744,7.493746481341548,0.2935800627446145,17.740630366172407,1.1601331045799954
7.12426374211763,3.5939895029211817,6.079862918433588,0.34587621658627943,19.14830916076019,1.1717803242763112
8.155886113627393,3.3226702066271896,6.944713083286978,0.315210340871923,14.88053060645357,1.1744021697966474
8.153157728739162,3.3385377035885164,6.9609340964320445,0.318117288669614,14.440330068036426,1.1712735124037754
7.811701016959046,3.4747598750989277,6.655750181226445,0.3218165079730343,9.798301895403458,1.173677016753594
7.70053809141488,3.6975056970516547,6.615549900884486,0.323951760804806,9.899605885505139,1.1640057450681967
8.713149417494119,3.4424139135129943,7.504009673715676,0.3393382679332666,7.748968661144351,1.161132487343893
8.871278190904505,3.3626582691062374,7.643878549801656,0.34188553040319997,7.821726987742191,1.1605728862783538
6.6895362583063465,2.9856042234464724,5.517364122936608,0.2685058942360222,20.47898201898096,1.212451473067877
5.81115559129688,5.236337659467905,5.077853109460546,0.35390593023937333,6.981889553115828,1.144411913072105
6.564228506933981,4.057621477158972,5.678473360339719,0.3222129517278834,11.107092156486386,1.1559847322311416
6.339097270152284,4.439329819959332,5.459942668443053,0.35809404838606773,14.957851420099612,1.1610190170659667
4.612080916588756,3.7140535490941895,3.8024759101611876,0.2650052521149228,9.545993653244558,1.212915223016692
8.427506918808437,3.4252434677535866,7.21161512165253,0.32415672690089037,8.977052246487744,1.1686018702669323
8.387178972017656,3.094792300354653,7.122103671916449,0.3337424496049039,9.715122343324389,1.1776266336994776
9.936016891934482,2.892258362361636,8.40271491923967,0.2718966943480571,8.87100003693774,1.1824769717206536
8.511783910076185,2.7555706582937827,7.089606233736058,0.2830898737667612,6.872074279286891,1.2006003760226711
8.53454264579357,2.7594168441677303,7.045244028941166,0.28265710484916784,6.866118700154943,1.2113906361134563
8.521754959647316,2.8071576826203914,7.087502170279767,0.2867746621139867,6.959794016684607,1.2023636472919674
8.932886000778199,3.1108423762948814,7.609063521852802,0.3117046812922884,20.67692178196727,1.1739796855583415
9.047351496351187,3.062163091917919,7.641039356772289,0.31807676453123446,22.42976277825303,1.1840472315238733
8.738738883865727,2.7684683450591456,7.292050277491819,0.302525601883165,19.574192316809064,1.1983925715432
8.301611160296547,3.6750584764912326,7.194000045722469,0.31193840077833296,9.672364249924268,1.1539631786953712
7.698008726792982,3.205153302445264,6.5106113956965785,0.3032105656017942,12.914774682389172,1.1823787750381256
6.976025725279491,4.242474038868207,6.056095808682722,0.3289522713740784,14.13672263890736,1.15190148003898
8.234334807600865,3.0414863484711168,6.924537031696491,0.280849669829676,10.967364699062616,1.1891531188163027
8.982334277527311,2.644433608848103,7.450904517057707,0.28149489373101544,8.325278689853981,1.2055360871909753
8.19803894007813,2.9250587339488288,6.829598264019827,0.2496221767432997,11.111465616478485,1.2003691319982346
8.195770518982682,2.8849991860774225,6.829033700583709,0.2545974498197465,11.203334157502882,1.2001361947126066
7.334334328729289,2.789241179907398,6.035883662193714,0.2668199428331242,10.170986777865828,1.2151218842517681
8.1422804602891,2.7084065471312813,6.736400833718468,0.2857594684535689,12.973527995024172,1.2086989271086162
7.401580872711958,3.1775529033278618,6.2007128335823625,0.292082181662496,12.019271391222597,1.193666127001694
9.741265783448334,3.117624153161969,8.309244026789033,0.3106919909207875,19.76435184804191,1.1723407992402748
9.614381719886197,3.1946496987418156,8.243153404223982,0.3063407489863946,18.036349938472974,1.1663475430360868
5.176149776835806,5.007599816598472,4.434658664091256,0.31192932998203465,10.12685869294147,1.1672036494597933
9.444967004435012,3.1790399713190314,8.068180395036553,0.3100551202995255,15.993701362989198,1.170644004222494
9.785396528880755,2.939930758581991,8.310049793634994,0.3066452356087134,11.824884534100008,1.177537652828
9.498048257987103,3.216877914132044,8.180013602968232,0.29718614793340825,13.214317048460295,1.1611286629817588
9.584849056737175,3.212066547719251,8.181453608959352,0.29819692831124217,13.931478025852861,1.1715337536401835
9.5582381163993,3.1969404953473015,8.208939331529313,0.29757778056485534,14.026831558557888,1.1643694429178604
9.681056516910276,3.218779865045272,8.293567864846485,0.3295065167771284,12.882085008067836,1.1672969552639543
7.090922332080682,3.686523616175398,6.048996728269403,0.30658034073987517,12.12208295725935,1.1722476719059776
7.360748614552482,3.3498958016546334,6.213359187410214,0.278681552646263,29.297366749900974,1.1846649119315618
9.030642120342215,3.4770447260874433,7.801086562115301,0.3178442387497194,11.16714432703777,1.1576133719882111
7.083863546481588,2.83838150243855,5.8313713447675495,0.2723773608292382,12.647348693089768,1.214785189908698
6.75815083501567,3.7089397822109276,5.756084239835367,0.2897334488892618,9.52923621778024,1.1740882435745872
5.474357803062078,3.770510015721093,4.572056274652059,0.29523298164040457,9.781256563204309,1.197351361008496
5.429156946811619,4.616528879090472,4.657265931026495,0.2983912820208647,8.74012471152473,1.1657390896755158
5.857001919638363,4.232958706776747,5.015077760292841,0.32966992365516723,8.889474413109747,1.167878585255747
8.512656222330042,3.848397955647693,7.429716594608473,0.33934404556115716,10.085338433380603,1.1457578649106788
9.841395417532201,2.629165567310742,8.16055535667248,0.27498454145295054,15.006856682259972,1.2059712834967025
7.674800358868716,3.798163444493562,6.609135157218883,0.32406189132469454,14.918324069859377,1.1612412481057908
7.662346703372606,3.7168384286509197,6.628346482402428,0.3237252496062144,14.486957070975128,1.1559967065263321
7.163608826957303,3.957471295264365,6.163739133404144,0.31270707599142805,15.546559590902516,1.162218041989221
8.230970951823544,3.0052949264860773,6.919094367302966,0.29060097151485803,14.988791140495012,1.1896023547127803
7.915914280510108,3.3179126853617444,6.720487586194318,0.2708578200989151,14.040393953328618,1.1778779707549072
7.711873416344442,3.332165490067752,6.557731866806518,0.27160798214928783,14.332961402533675,1.175997063158358
8.142854403537532,3.1197978453522217,6.863311156099986,0.318376303317649,21.57053277884452,1.1864323528884906
7.8820556127057415,2.560755377215309,6.423335040557824,0.27857372463353713,8.168666821183253,1.2270970707486617
9.54237320771765,3.196334370392121,8.187441192477584,0.28949352947262597,8.247071464514697,1.1654890683654553
