q,rho_0-4,rho_5-9,rho_10-19,rho_20-29,rho_30-49,rho_50+,seed,phi
0.2753829336524965,0.06790765982644642,0.017580804995221907,0.005443351655983482,0.006876817532572464,0.008424718481076163,0.023759998924277635,153.76833344435707,4.989315575069895
0.2775087410089937,0.06338344384389394,0.018654863006730527,0.005181791187588144,0.006847788475344357,0.009022428169077772,0.024774225489172547,159.57756406773777,5.603982709406058
0.2774523579546177,0.06539548525824464,0.019505768003201595,0.004472332513510617,0.00828223033472331,0.009196849697280785,0.027194344646204068,153.38383296460017,4.5142792560460805
0.27976812193269435,0.05910973718103225,0.0166186049825229,0.005147304954564258,0.007532945316376322,0.009839549297784696,0.02123704641821617,147.81261709869747,6.847431097853901
0.2762779818486068,0.058679051755287516,0.017608116102012697,0.005019086090564503,0.007543108057429537,0.010467305085796307,0.021166754294641994,145.38236042959215,7.1149871887630605
0.27715514361368127,0.056938840102990385,0.019152148732736032,0.004771151399197015,0.008197739805716323,0.009429823117739357,0.02430090936014717,145.7801460466656,5.317607799634391
0.2823318220799059,0.07277836323213746,0.017520114622087534,0.004671056663151399,0.006800851641740089,0.00884828412510251,0.021994422876134356,130.98746949747456,5.085802691131066
0.27991596363385896,0.06416503897668402,0.01955879944810303,0.00452092564377416,0.007997667590507164,0.009040278036589636,0.025159612418828484,127.50306623631802,5.199057025469619
0.27839124539838533,0.056612574623811314,0.020161688535449456,0.004721072685415731,0.006805457132109991,0.008815732833109952,0.025873412816289156,144.39696589478467,6.345408042821937
0.2799654568986126,0.0567805406456974,0.017846414296166232,0.0057044335858599336,0.007285440444183794,0.008436018011992792,0.022660324374581632,141.14392673636675,5.289334515707036
0.284490881764629,0.0614011631363806,0.019386021223244735,0.004987232026020116,0.006153732514840404,0.009530965953225366,0.02364529670074954,119.20637584643954,4.157708502666285
0.27648991666121514,0.0659890100322429,0.01787421850013567,0.004863455655074886,0.008467832020905723,0.008464196772531334,0.0238356440307903,154.5631072107382,6.743569748344039
0.2796737689663713,0.053380798716123064,0.01887472796553852,0.004408626692013716,0.006280072146247619,0.009532023040147084,0.024394206530389345,144.01617844800663,4.723027353888062
0.2780867616615279,0.054025692632037985,0.019381738486467848,0.004726509221249255,0.007672048549382024,0.009606785774224778,0.025371259032878388,135.9434723527182,6.714006148751198
0.27849146769598054,0.06119972775758076,0.01674961187654193,0.004971544097545915,0.007550390209124352,0.009388802244544397,0.025132767636736907,139.2399004786938,5.9046480322395425
0.28680659986554463,0.056099112333082846,0.019175249466963536,0.0044844517663160804,0.006829711941854014,0.008475600796599266,0.02050550163251297,107.31608659183176,6.345133304033997
0.27785679593844065,0.05607948284239017,0.018914433696347554,0.004170570315140655,0.0075464467525920365,0.009824907666253452,0.02793736990210918,141.17221522828763,6.444592635668903
0.2836583170127532,0.05880134345484989,0.017401095665482497,0.00534623864931941,0.007117980000140297,0.008256836918714552,0.020112587165723294,126.9726042408841,5.597896449218801
0.2855003944634932,0.0589894187591808,0.016528598089139993,0.005099249056585515,0.007573491350731418,0.008066422907977261,0.021944070751889293,130.64636784269004,4.909698074558378
0.27655341538086614,0.061339571063757856,0.020945034244135175,0.004630529251231015,0.0071515843096252715,0.009561452014994642,0.02477579615251722,139.3534223811595,6.15273708566902
0.28203865278321183,0.05584475207679778,0.015956895371898105,0.004789074615940232,0.007746668086436133,0.008646312628484122,0.023351937515738806,138.4668012220483,5.794556194782139
0.2816443195961599,0.05357170776440772,0.016997059896847116,0.004988987781736459,0.007696798341555728,0.008555785757102701,0.02249319541010279,131.13460952737242,5.679889918263704
0.2840074630280157,0.056054050360012736,0.018286527979454098,0.00435114464932823,0.00599241849781793,0.009079848618120584,0.02111034972590709,123.49623300877865,6.589301652149816
0.2790782732620857,0.062004687608348596,0.01876035294107087,0.004751411181057945,0.00898000972720215,0.008181139045793377,0.02472004195156549,137.04875681977634,4.551317627548881
0.27657354579301696,0.060781314608117455,0.02450668038566875,0.0045572212745120496,0.006940857987208641,0.009741011242804076,0.025944110570013883,145.57405449470522,5.630997240299095
0.2798336089153418,0.06569160415571773,0.01986401770635747,0.004806578546146972,0.007874712710965275,0.00841502848521946,0.023480521193777686,137.18166247395948,4.437783146385148
0.28522737531263026,0.05501729832936278,0.016459649536871932,0.0043964082267767685,0.006789493709644935,0.009963702774336732,0.022250345285076155,114.61733702216488,7.497476790360294
0.2853087435748368,0.057369407846528865,0.016733797927587196,0.004383052558628214,0.006701188152042015,0.009584155357069805,0.02297701993385949,116.88540347590133,7.4528090252337
0.27904174474479354,0.0640018563895116,0.020023733007007,0.005028676268517921,0.008105201941294052,0.008561138730335597,0.023413473528115583,137.1559279854857,4.579586465303977
0.27822284161252236,0.060561920613107764,0.019690822974631775,0.0049886449782405515,0.007308670699458526,0.009367934323058678,0.02364053512181126,140.68254002134688,4.619770231213537
0.2788784455505521,0.05962332468286193,0.017499777506604166,0.00448705744298959,0.0074610347245296065,0.00886894761344571,0.025626235842492406,143.57726261918742,7.217673828391386
0.2795661921626485,0.058181704627014774,0.018779903310419472,0.004854760217029942,0.00688270147300956,0.008995099386208984,0.023181345541212376,137.53136995329086,4.740914994944921
0.2783314410760199,0.061318727173515136,0.020609726506121927,0.004504690010960061,0.007898297308838497,0.009586505403088825,0.02525901466149252,136.8719754990461,5.172340777771931
0.2830981944512352,0.06058693615844573,0.01814649277055499,0.005006617369084268,0.007998519531609852,0.009339119174014882,0.02388632908236625,119.40552940779635,4.796929031259094
0.27380758619222323,0.059672305827218886,0.019555621566501865,0.004650341225353174,0.007367336089411545,0.009264915932864316,0.024592255424880263,154.12046979382075,6.6044340032697635
0.27406596358496554,0.0607001915299783,0.02075209135332377,0.004608929257893583,0.007677303628049881,0.008902175399874618,0.02455973702757178,156.8532483975382,7.064058109830392
0.2839145240789618,0.052821195148133666,0.01721323309469075,0.004766570871703952,0.006868626088806225,0.01013061068405393,0.02538286090876418,115.10425191738086,4.3987236125997615
0.28671418643241176,0.05236556444064774,0.019102693011344925,0.005242023627967115,0.006534540520189428,0.01014455291379979,0.024739226672580293,109.85779475142975,5.1316548723370445
0.28495155161690683,0.05288189330669652,0.0178694095435321,0.004932509388436329,0.007050707411567334,0.009940042871895965,0.022715881217764047,118.76046282887205,6.604527367341435
0.28025879217488836,0.060065660092156206,0.018378933097468717,0.00431080775389577,0.007162680406018891,0.008261708021306987,0.02585448898207637,139.17857868106643,6.031754887899005
0.2812958141003966,0.06377667283757946,0.017643644126748854,0.0048624905331217825,0.007996005521648496,0.009821961611173925,0.0229955977968547,137.22031528245213,6.106733255993957
0.27896966159246217,0.0517883729185197,0.01801034047364175,0.004534784158145335,0.006601873286540442,0.008223772766873522,0.024645026192348325,144.51949577394723,5.8256946483430525
0.2796710957977228,0.05915557984759196,0.018202294804260034,0.005180746300669499,0.007506115115773312,0.009076171005146842,0.02255894314910118,132.13841884895777,5.7172863538557985
0.2794561647168089,0.0596006687083573,0.017802380444422748,0.005391180340376496,0.007276542440971157,0.009072338280886584,0.025978290210146814,144.97520725381378,6.8744406449456195
0.27980716990095755,0.05270067083807306,0.017193423381164082,0.004474084838870572,0.007716572734921374,0.00816515168184161,0.027125216868097008,131.39203572352625,6.227434730223511
0.2801223524783525,0.06577496274932472,0.017529701024111572,0.004141118572824544,0.006612960610560243,0.00871300157467741,0.022129501656226517,141.23922141764254,5.203923837941316
0.28088378818212556,0.057154019700075255,0.018281801508043604,0.004463928015732716,0.007641939906968508,0.008724369051464675,0.020042535636392054,131.25820382229023,5.883780078522786
0.2779632124314432,0.0614609184114439,0.01786411552646205,0.004939253659822968,0.007056573035111258,0.008345490166795755,0.02615623214324849,148.93835772422787,5.050996163885694
0.27702834386628045,0.06532544363054503,0.01662278049685476,0.004376580004562674,0.008014389160565367,0.009729396713020335,0.020000064939596707,160.46084029823828,5.858536506936552
0.27366743511259867,0.07049319017015208,0.018637436081349365,0.004476788556383761,0.008469188915326525,0.009744964929321136,0.02552610162081234,157.39596641460307,4.910183977248577
0.27482367583037476,0.07135961882601986,0.01960248892470301,0.004532203361198495,0.007718548079101528,0.009264261551338412,0.023982669174714578,164.43770645260304,4.911885601507348
0.2816920586790637,0.0547197668510008,0.020762674620484152,0.00522531168849083,0.006449290331107709,0.00970908229503405,0.02530777320615562,129.40774279228592,6.621354243310192
0.2830871642323135,0.052770501632467735,0.019496501139852226,0.004941433712261246,0.008248323602234257,0.008938828565606956,0.018754419021127455,124.28106223279725,5.929376449361925
0.2834791391853881,0.06624303214208656,0.014969776895467291,0.004978160667698262,0.007003436350620479,0.008666694940731383,0.022256136891708335,126.44484231637426,6.13577413390825
0.280210981765938,0.05443145166886781,0.01882505092006808,0.00410660926680023,0.0074584693571640845,0.009279880138589602,0.024177257100422435,138.80858214486253,7.751983043233447
0.27561161390387356,0.06537272806492415,0.01790395066279446,0.005493356934729459,0.0074198505023685074,0.008918599029873034,0.02443570792058889,156.80725628139402,4.800125767875537
0.27685541888757487,0.056115694390979576,0.021741705469972887,0.00498270270451879,0.007276618624377492,0.010101101348423479,0.022281923330411874,151.59062165125462,5.045058465169322
0.28144181854276284,0.060013857928412385,0.01620653724025315,0.004431216888679869,0.007405227154060228,0.008247147732788715,0.02638551607214105,134.18485707950552,6.547647417316085
0.276440680318488,0.05743528025615843,0.021049859843897168,0.0049910096936799375,0.0073262575036196235,0.009911140963825654,0.021902159819790944,146.9892237212394,5.584408333774191
0.2813076686837207,0.05666720425298029,0.01597215369809093,0.004958076632339184,0.007578942181050685,0.008231042198880895,0.024982471872385902,131.49769678524146,5.024951812771877
0.28189918648548584,0.051026168582606335,0.019378710908298635,0.004658862147381173,0.007134658205515305,0.009516010857611959,0.023456989266008307,129.8155624309385,9.041395299539923
0.2756596565147494,0.06334658761807907,0.017030211792441366,0.004998161724038142,0.007276748138428599,0.008750904104109886,0.025321370035484674,153.52017388891457,4.480347826065474
0.27485812302635915,0.0617526047910547,0.01926361504145882,0.00533321712916458,0.007590254542759463,0.00848382380984368,0.029784157708898428,162.3242060919178,5.020153807009513
0.27724961669854276,0.05753342444715225,0.01782099301703193,0.004123661821808173,0.007348953921179832,0.009312910844539952,0.02491208926845536,144.7751780108121,6.457646315953351
0.279897179659089,0.05900681844598312,0.021163575045544617,0.004769201246999864,0.008096143019426953,0.009308067174975867,0.023111589869774775,135.24377735922855,5.437059765129632
0.27897767406677376,0.05208558435893167,0.01808573712107859,0.004801318003304297,0.0085550052436879,0.009481566409964507,0.02664461410621318,138.9461922143907,7.796019569472308
0.2813397854241323,0.056580178700094845,0.017810813147821798,0.004487897254387018,0.007562153631703644,0.008470263308590867,0.024470508564585297,129.4770906691741,5.943295604573386
0.27976448819956756,0.0605412065347045,0.01915069668966903,0.005130773466122683,0.006554367837111104,0.009333617128608165,0.02467899011211413,139.1188512280652,8.042705295077385
0.28569984620714933,0.06299067516231,0.016290352729165052,0.003913026988337185,0.008123628432643224,0.00813638360015051,0.02158850143163842,111.13699936785073,3.801973726519635
0.2794050092111895,0.06489144669243298,0.018680611164047893,0.0055581236980097445,0.006984555464056588,0.00920710790783642,0.02299859445853526,140.06833655999804,6.129489049417669
0.27944478798214556,0.06168598943968677,0.017945650403004998,0.005098603034278662,0.00730418692780372,0.008915504896144125,0.023148715199417705,137.76131322915631,5.817884652053183
0.28088749040846395,0.06214506259438495,0.019358346475341737,0.004989281505031161,0.007107351866577711,0.00960853447548414,0.02197149813958823,143.3207039486334,5.6840026484887645
0.28395626399703205,0.05580480519026441,0.018203093261647322,0.004597095068655554,0.006382988152594875,0.009254047193347052,0.030020602419645104,130.13795437733518,6.004499796568829
0.28452411141026435,0.054198129367117764,0.018168645730462774,0.004613053546757107,0.00805245658703543,0.009126127127913504,0.021859740155271493,127.60151596071196,6.209983374398652
0.28378345982906217,0.06312823543678112,0.019006302647697926,0.004621842620764441,0.007593467586963338,0.009119127843303355,0.02237181882152713,130.79131858647355,6.154602575135045
0.2812859545355292,0.05672639526932054,0.01744647238752665,0.0048140734744857305,0.007497708354481526,0.008621524361603183,0.019904771066847106,126.76188385275616,5.744513276179014
0.2787421654900255,0.06204396467274941,0.017621029662926026,0.0043584097141819616,0.006958272970872789,0.008423089591262272,0.02502711782122285,138.140655677661,6.624499981158392
0.2813202989630603,0.05806254624905417,0.019506075726034276,0.005164014108395775,0.00767207833924374,0.009975298335154929,0.02478668868071882,124.31483933503988,5.4268804079088
0.28091907287066714,0.06373506637483023,0.018188119872962205,0.004570697940814044,0.007694183301748324,0.00847935054122474,0.023520867828242416,142.66166357813074,6.442447854134483
0.2799471619350946,0.05731067406093006,0.019672538608009053,0.004434061678070721,0.00899303707443562,0.010191691894096997,0.025169278616039674,138.64776917698657,5.836544053833443
0.2778674208997904,0.06602434814393583,0.01895114352958952,0.005321186678979326,0.006950660475540603,0.007633233973105798,0.020787580989917644,157.74130457766205,4.250850694022882
0.2780160242869986,0.06849117608694899,0.01983743280055076,0.004885205278875965,0.008471791856528058,0.009425725088732753,0.028166355118135936,147.93907951416594,5.50157375529453
0.2777857973595985,0.06158308813699663,0.016983620464968666,0.00459263557552942,0.006463000503240402,0.008653432973289913,0.01994569000287909,145.6448264867205,5.399287491003143
0.2840029940288055,0.06745743257045271,0.016678427267292156,0.00517875255028107,0.007772100411121986,0.008848744342822124,0.024740195555587815,113.68696913011108,5.3933235866612215
0.2751722950978289,0.06497726260020005,0.01835732967534012,0.004908522220382201,0.007495261678962124,0.009440011662869917,0.02843633276969334,161.5776248859193,5.372531707742521
0.2775931103719877,0.060058829936372106,0.016463309197508515,0.00488784697208006,0.0073244165853043885,0.008670902681108468,0.0307491461769581,155.31642501566816,4.189293319402401
0.2780029187866274,0.06502224861028351,0.01679983528132717,0.004936693207120512,0.00800889294473301,0.008577900272684916,0.02493685745039278,145.69918916625414,6.148688084836784
0.2782378696945829,0.062209170662767155,0.016189070983088163,0.004902048429473602,0.007194721269914965,0.008947510241381133,0.023270195901092697,148.4187144216669,5.893909153553363
0.27838212609291124,0.061975361780253146,0.01729242649652883,0.0044350073431961325,0.007099301252959841,0.008825019546986945,0.02626576952833296,145.25777889635555,5.344733926566606
0.2748121871504564,0.05951781008799687,0.019692978732604387,0.004733154855556827,0.00828605202600841,0.009758114756098887,0.023153165762112887,149.1409786962182,5.874385936351784
0.28285299617721416,0.06159580842970293,0.017204073541452404,0.0045368701923863535,0.006989133118352167,0.008217240086140786,0.02478744886085325,127.32323749633555,5.695144705016296
0.2788281249554421,0.055935192636135174,0.01854476129197676,0.004744733625240893,0.007486756441426486,0.009676115406971466,0.022504752935538427,145.99821564751224,6.99584366026783
0.2816689771474004,0.061980704229989636,0.0182917988753577,0.004776744276293748,0.00741085166325246,0.008414271543151188,0.02544269865205758,125.34694355787752,5.051550687764744
0.2845530763810412,0.0554072647594548,0.01753928825442924,0.004742865037896223,0.007513362209740289,0.008515299923772476,0.024604305113294832,114.46594133472696,7.828422745960671
0.28377660780512115,0.06171738520026347,0.017251904330658974,0.004860360671476665,0.00698013394694719,0.00916004031735295,0.02310474303979342,121.58008633577931,6.344711811272924
0.2840810797746302,0.06382956753725583,0.019475997487790303,0.0047623139923340385,0.007673547256227513,0.00843808251401938,0.01943239696541251,119.6070087487647,5.525164615067988
0.27354718377560155,0.05351244589634969,0.017224016018217898,0.004626316786266136,0.007127903634011343,0.009790005693013196,0.0299862337907769,159.61784491217247,6.235355801781016
0.2744710538467378,0.053166700493480094,0.01791870592284627,0.004749261661511897,0.006975906607913839,0.010533410345395629,0.02667398652880096,165.60499181262782,6.038284615049078
0.27376368516182764,0.06219128547435937,0.020380609153677013,0.005482619438291537,0.007407796680658509,0.007815469212780745,0.02337806407049821,162.3790529020561,6.707716860687093
0.2851735712650642,0.05573673116373187,0.016431850194076492,0.0040342418579574595,0.00730409528614586,0.010642483670581782,0.023147523840189164,117.15238446211329,5.192231291654241
0.2777138571766262,0.06249991990529003,0.014507432702945557,0.004523974399548143,0.006711892832840652,0.008670962580244163,0.03004776575958013,148.40717979333422,4.876675634633676
0.27885958102060304,0.06930821137432798,0.017057940913742346,0.004490706275458245,0.006532417462989979,0.008965353304459984,0.02201812647360009,139.30283950741574,5.239548960286166
0.27946409498066915,0.06712491525260862,0.017653930699705802,0.004399546358980117,0.007388093827960388,0.01010885402421877,0.028205471309053008,140.22221141508217,4.871128211918639
0.27831435165674007,0.06570400223618023,0.018307473986514566,0.004478278991887522,0.007363063709824892,0.009595614801629425,0.02845178190035926,145.7422911848205,4.7425140128589485
0.27431081053273554,0.055547597819246196,0.018376585258983433,0.005154417134298971,0.0071767786187782534,0.01106719559251898,0.026489249151295337,160.33307482660027,6.760463736679664
0.278341880658106,0.06068062886210967,0.019121053296319312,0.0043350480884287255,0.008126157159193452,0.007901149587974502,0.023551254669203218,146.581813888713,4.898185468273136
0.27611990851655205,0.0612681020130605,0.018835865308188746,0.0044863664123377485,0.00794201656723033,0.008015504762808781,0.022712880993337698,145.808604879803,4.698932113982323
0.2795202802769799,0.06587183941578137,0.017105080068193394,0.004818366513328981,0.007351341080441989,0.008180986508730566,0.021328091231036926,149.39679238151479,4.954336494083142
0.27981104843121357,0.06710403179364159,0.017409251895288372,0.004708797315046382,0.007142396575661641,0.008371194996307667,0.02041440677823506,146.42225799145743,4.297543857195949
0.2775241785089447,0.051247885883418,0.019024065349809483,0.004729104289515686,0.007437048095294083,0.009934297193099004,0.028176577528335117,135.32714686036746,7.702461824743166
0.2783432628102403,0.06647035524680975,0.019291577666436834,0.004547916851077059,0.007235788757645932,0.008918758155342248,0.020172846070018347,147.2541012228956,4.147471614778403
0.27835697868819487,0.06478810881707991,0.018973979218199585,0.004491932659462025,0.007688329602887483,0.009441598975913654,0.02033362121758509,145.15869526358895,4.04035478177107
0.27338333659383957,0.06374267075527343,0.02041181334103195,0.004363751573070762,0.007590690874880961,0.008950181818235665,0.020575474611753332,166.6899242648405,4.275610625855133
0.270846724529349,0.05734712294999912,0.01877240718619129,0.004639313511719333,0.008331200700703083,0.008617347399543819,0.02425220585193673,188.75648039400863,4.9095254391789105
0.2716701833478163,0.05128776560811973,0.019572620567710163,0.0047721782114056146,0.007991922997614198,0.008341210235307182,0.024234042161046652,190.14266726307918,5.029139751919328
0.28045785175609755,0.061814197357672775,0.016800109315891345,0.004328687996138378,0.006952622178697421,0.009610942370658827,0.02693464888653269,140.02745813119697,6.685965336905427
0.2759136237513939,0.060139308138416586,0.019730351823261476,0.005270932940084563,0.007472607953854471,0.007809185027747227,0.02352917302272217,146.70773358556505,4.756391395971571
0.27911159816566933,0.06635357007990798,0.021279182743811638,0.005506980334249497,0.007110337104142169,0.008857010573715879,0.023888405603033225,143.1476849902385,5.2022756969183135
0.2774346527645302,0.06100892242252152,0.016486948351792527,0.0041500535534066685,0.008020207023368014,0.009450872334434184,0.024030608766393853,142.67875225382696,5.70546941868616
0.27735100483306624,0.059093589457736885,0.0198223089582636,0.004917242541936612,0.00764377149349763,0.0103287765718202,0.023945610231730367,154.30238918179828,6.086457533581676
0.2788434252703219,0.057220740194318644,0.01890666192217211,0.004570827241160513,0.0075880848403811875,0.009926537898458945,0.023775072056325182,132.08656274619062,5.88490748044218
0.2785085541679151,0.0509132265073479,0.02127648815112623,0.004631609284109411,0.006993753427412122,0.00844085540364362,0.022958766865640426,139.99071583682246,5.313384625478294
0.2800385995285092,0.06607666886870103,0.015595082349523927,0.004553336564411314,0.007040001195237006,0.0091661024977341,0.0245362290727587,134.46265973981923,6.469936661281058
0.277626791024136,0.059901005670743704,0.019742165821334517,0.004942323103950833,0.006919422773180492,0.008813861636540021,0.022715924584810063,143.76947307136922,6.293341714740682
0.27908915542499674,0.05972697133097679,0.019299440210891413,0.005022949592825835,0.00695337533667928,0.00923263441771201,0.022931586262931746,143.33287812578564,7.171971048321723
0.28101478075598213,0.059555934708667956,0.018281499706472432,0.004457701393589023,0.008007924356217954,0.009366566715933836,0.026671914075634393,131.87629668418145,5.649230889696336
0.27472298000039225,0.06898197187373999,0.018396506582445807,0.00483967330055186,0.007357764052214101,0.009065190831893152,0.022349219022818057,163.86612451821466,5.517521632472969
0.2801596871289569,0.05700417657013342,0.017953158159769212,0.004307831271469391,0.007423891948734423,0.009466071186438461,0.02216335708427546,136.66939021902365,6.648363926161392
0.28116109129965683,0.0609258864894146,0.016592482744225135,0.005046632439000649,0.006869664806190593,0.009079195642303816,0.027206213273816587,139.89615637722957,5.849822425404071
0.2770950386318198,0.0638074613930572,0.01792200653462042,0.004651542819111083,0.006837805497241998,0.00975364954752703,0.026908637824662716,141.35681225439842,6.273982497854464
0.28364665158336416,0.0560812341834243,0.019635419117496288,0.004798712419906707,0.00742064677780124,0.009307726997550475,0.022140105351912177,129.16155528908172,5.2620162840014295
0.2813053354619986,0.059418426814034773,0.019014253610292176,0.004575342552473408,0.007396289153218635,0.008988738171182457,0.021519996302781223,133.55935764088323,5.405276620274772
0.2793788931480947,0.06358252858938711,0.017384306113759507,0.0051141313044140175,0.006952625197049921,0.010675062442083168,0.022960329175356516,130.73490276614618,5.364401321390319
0.2798775776178138,0.05535145445798181,0.01983020050366319,0.004430167751082259,0.008026367429683191,0.007683269546502594,0.023935915931608643,147.82833732729236,6.021880688593872
0.2790071940817553,0.062347161380971954,0.017275291133188268,0.005087176873138258,0.007149819774640534,0.01064147670182261,0.024218849703094604,132.8298059517811,5.5506680391216445
0.28314923761994243,0.0650659103069911,0.017211883629991456,0.00507095861872857,0.00735295839026901,0.008441910522260537,0.02319219277128598,124.52129414645874,5.549816593359713
0.2867806819995755,0.048911521174857885,0.018924554054162573,0.004928442701662209,0.0064875081359553905,0.009608748424813695,0.021045419252391086,103.7376531251832,6.131754911006624
0.2801969201794181,0.06944357063574572,0.01700616868940698,0.0048287245539776,0.008141545043145463,0.008205469950196342,0.024977657267026512,141.04474814602233,5.336546301991621
0.2833051242579282,0.05788760995478359,0.020111423841619454,0.0050968228317051535,0.006985397262753421,0.008207326020833789,0.025602225248324145,126.90641968499251,6.555841596313712
0.2812484423868357,0.05477115493291195,0.018996132688970362,0.005174524073087978,0.007263284549665013,0.009305708435062465,0.021210172561665682,134.7422920303363,4.857502798332627
0.2814520811036891,0.06441982637642926,0.018389953906297076,0.004483088736370236,0.007398032810024267,0.008568199368749656,0.024506206822970986,123.94354313209,7.077671554442778
0.2812010512930916,0.05904230800460694,0.019104760737640048,0.005033545823745704,0.007334154209031327,0.008917123861652478,0.02229022881035061,124.10671673945524,5.445109616771699
0.2815840220266611,0.05529290311328195,0.01828086551209475,0.005169259434169329,0.007829026305884808,0.008426863994046312,0.01845732062781001,140.9070665541407,6.565496933392622
0.2815367412620441,0.05651076732544707,0.0198257821610476,0.005363090012826587,0.008155039418143658,0.008667061734304607,0.0201727390103884,119.32150023473748,6.043514991230222
0.2746230278728668,0.05700813663309466,0.018619324114658244,0.0047128502768956654,0.008081113003486077,0.008438050829817849,0.025937912174162123,149.19458649701315,5.56251039868259
0.27415914947617914,0.05869788561084684,0.021272366205449315,0.0048202523024454946,0.0073172388672130455,0.00928789728520496,0.023402691552435465,153.56992941449334,6.14242232466078
0.27608331045145734,0.05279384916571122,0.021906231387335436,0.004370904844590485,0.007773268211227436,0.008935919174801025,0.02853309480149326,162.35692362297698,5.195065242655976
0.28008540130182435,0.06804641463933704,0.016127165596384153,0.0051973496973160335,0.006951677463674376,0.009633435299121782,0.02129721417544314,135.88006250721665,5.980529889827714
0.27958211042257614,0.07384738065767235,0.016890259102921506,0.004935457166953296,0.006772504154076055,0.008659810033009134,0.021654525255350266,144.38083795601563,5.50434854193708
0.2834704948646116,0.06171360985147821,0.021343690344113108,0.004561472707596501,0.007854482864451435,0.009393827945502222,0.02531901414430297,118.88140913405456,5.060472588379582
0.2806858756669168,0.06004145087780623,0.01926215839274353,0.004895372223086454,0.0072923167328936295,0.009705591042166055,0.02709248227540801,123.18386927699453,5.4635373102349325
0.27797609829828634,0.05753489694725678,0.01730364220620758,0.004567824479123324,0.007290610726013676,0.008494401088523309,0.021749812979430107,142.6330794326244,5.740948605898742
0.28428840203221434,0.06040552933882323,0.01884645955983045,0.004698298426141502,0.007462521575347484,0.009548734651419342,0.025427685610799344,122.54473192957464,5.9894109426202755
0.27581375755523324,0.06149580032076412,0.01826776775026063,0.0041595914594327425,0.006612008517283829,0.009172109324812442,0.023568658106938718,156.9006072577052,5.946826033308367
0.2832380996214487,0.06144094902701936,0.018724027015428756,0.004227075735847678,0.007385806812849564,0.00926371733914718,0.022226867928042515,119.35660342734259,5.161346757158207
0.28287894864288465,0.05944893471817641,0.01759840822948963,0.004458040878330202,0.006978928072491538,0.009376360200113464,0.026031859629499075,125.44305677798886,8.293115116040685
0.2748820914571683,0.06278525534013717,0.020829079703360547,0.004553015560706506,0.007349485132197473,0.009996113775948081,0.02790619388686506,158.9447650947997,6.342125532855422
0.27381919922490927,0.054665647804132994,0.01730950082539559,0.005028886725917444,0.007112022403502861,0.00947191032010444,0.022769225128308895,171.96788011347073,5.057818768950533
0.27684875238839696,0.058666615504876174,0.014290989586346496,0.0046835570155560925,0.008293073054064175,0.009062360714369885,0.026441585579058784,163.13447562878983,5.384821221411635
0.2818554976739991,0.06527676009104827,0.024597364397303333,0.004659229843828163,0.007022279092273871,0.009684582911693499,0.022198839694172908,127.27620781294446,5.550146141072174
0.2787460001379059,0.05536926210850646,0.020656492506469896,0.005141408353273158,0.007570695771615119,0.008431805762893454,0.022425832612878026,137.25773968970418,5.266188935338356
0.27912331537093704,0.06546976370795544,0.01684500319480882,0.0045238195601210686,0.007372843283762011,0.009735975508794476,0.025098633996180533,143.9442662832795,6.19457700541874
0.27942075335386146,0.06274556111151383,0.019377589861859567,0.004830569017898119,0.00715357642996478,0.010115287203926654,0.024425253541792,131.90097095286484,7.1593171220687415
0.2795537718224245,0.056239073191702064,0.01894445567760128,0.0046790398983995556,0.006751722410889856,0.009460050225254549,0.02300237336632861,144.30414446380232,8.535677216642492
0.28332007782724666,0.06003453135296582,0.018620032908128994,0.0046212717852684385,0.007646795178233343,0.008577501477211678,0.023349572035279667,129.64975686569187,4.401281061471728
0.2804727166299727,0.06152539504340107,0.01983103485362731,0.0043148819778726704,0.008219756478244685,0.008212487945811423,0.023858231240698045,123.96296143955658,5.2305215600332815
0.27015474394762035,0.05567691680856207,0.017061927597713248,0.00491623109597973,0.007018046467537882,0.009878708718824868,0.02387072081707913,185.1047497424828,5.630420635357427
0.2736345719138147,0.057643785316533185,0.019100974821666186,0.004254062524829818,0.007799492442255094,0.008701718852249959,0.02439766190863801,156.0805858679498,5.662933971066222
0.277257447907557,0.0647887899831681,0.018628222040860096,0.00428713620610126,0.007631692356337612,0.00842773234880171,0.026596937738426606,153.49292038198055,7.735247290837385
0.2761747656299625,0.052979052199455104,0.021845264692862968,0.005274010989410455,0.007992797336213988,0.010429065502623541,0.0240253827001594,145.96833484321232,3.9361453848004206
0.27537317306539283,0.05425984092186937,0.021090908204745885,0.0052819596856861235,0.00825912402290719,0.010324067962302137,0.022634532967854414,145.90232006342535,3.7357022835552103
0.2777704784043317,0.062448042261829775,0.0181951558236301,0.0047373681145574074,0.006114886619154156,0.007954826701372809,0.025011033860647996,151.70951560911698,6.223507433016163
0.2779032420925067,0.05923413063845023,0.014709615073069376,0.0047175547224680625,0.008244465310106454,0.007765578047166749,0.023159189932937984,147.7096370131803,4.810320279927041
0.27709686467066663,0.06704249326506191,0.01667693725761001,0.004595625990949082,0.007975094972423586,0.008281605224239465,0.02154997168730423,152.71688024118848,4.982140425903889
0.2783785595769402,0.05370813695434567,0.019529282311516225,0.004993951035581735,0.006806129585674258,0.009413700811596159,0.026397786408816144,142.7967505092745,5.965864478403579
