beta0,beta1,q,t_int,phi
0.8152059991825986,0.074849290686237,0.17685493852315418,23.005911352348434,17.644339155738653
0.8098066064226777,0.0750998405137404,0.1863590016579277,23.456485191850604,16.4736310022461
0.8103626992967798,0.07528795478638631,0.18438500376074377,23.565390106748566,17.11414133237993
0.8102744187092977,0.07441334159887235,0.20364904614703067,24.16777010748606,18.0283665903533
0.827413054187901,0.06551399317890604,0.164247844732836,22.584339785886595,13.009705095962122
0.805099315990642,0.0816052079075657,0.18904628400374662,23.425381165413317,13.45433573377901
0.8130276104264444,0.08256604000896535,0.20487743914427298,23.548181840433944,15.097469540677565
0.8170115975133878,0.08139529510580226,0.20087174974477007,23.38787805824918,15.698256135398228
0.8214213912943584,0.08597702892877147,0.21595204729108805,23.567872063693603,15.460381548201802
0.7965654729278906,0.07906076770407004,0.22881732200392188,24.976379553416695,13.150908761681722
0.7960893077289808,0.07637710568098911,0.2643285253384513,26.027641984981997,11.696016185832741
0.8131740917901128,0.09593125508819902,0.24237570978317755,23.972073181766934,15.97280221880096
0.7791714756235457,0.07976477334811859,0.37739521341586335,27.417877763105025,9.32004869139777
0.8207244874269409,0.08804966969054216,0.2256123300794493,23.81433689236964,17.839473158308202
0.8064766065063816,0.07247785727137535,0.20631031579205536,24.400774610128956,9.59446468516306
0.8045712365002996,0.0723957624445444,0.17336550003019563,23.416712415258537,8.560876445853019
0.8041592329009137,0.09008361753358579,0.32959264772122104,25.500945476609278,14.102107837417046
0.8026499952272914,0.08460990122290629,0.32882512903211436,26.504970977321737,10.825385042717258
0.8156559125402982,0.08127928777656764,0.2469732476467302,25.03681689751288,10.001690865255782
0.8050088568277695,0.07915077801143493,0.25910396162951355,25.133331225303188,10.022424706930028
0.8013027349804173,0.08442105506533698,0.213432237502889,23.989805329207858,16.18082210843518
0.8028431791287798,0.07970111706628359,0.2125951404432714,24.207805660124112,18.415039916336827
0.8014111201236852,0.08311995495615375,0.20146609807641827,23.936369730669135,21.739413366267023
0.8015011195779,0.08325266131570441,0.19285026231601013,23.594638272415402,22.604984805321905
0.8172317143846248,0.0606404156291772,0.16111818997302862,22.855708858326928,12.523403169372575
0.7983970253766798,0.06287945163072733,0.14504222098531797,22.90050811899708,8.647730378167207
0.804128192952237,0.05392471929715156,0.1550252535049425,23.330976402931892,14.940008609493947
0.8380324018196126,0.06752171086269312,0.13703069487086708,20.685223446918663,5.515060462509236
0.8091577604030317,0.06407087802697359,0.15793818568284657,22.97645033159015,17.63309757534369
0.8137368045795915,0.07594680799850316,0.253795971828773,24.97372796200901,11.507681457056421
0.8159672880058844,0.08492395886874313,0.257096268140308,24.642532461059478,9.303032362748525
0.817913720609504,0.08485182079971103,0.2549326822745896,24.609882518795384,9.314495510998528
0.8042871591247648,0.09134311897389638,0.338969872836392,25.936152802385962,10.27058036851796
0.8032402807816869,0.07954522188629565,0.199930208678744,23.821877632579348,15.420494761839846
0.8117233361592758,0.08380063748382353,0.19721195853233478,23.26453618445382,14.887391741441839
0.7962941691224469,0.0757498249111751,0.2322877352963895,25.22053967727583,15.932131658503547
0.8118369402662661,0.07423403847853098,0.17135060514876765,22.884923645198914,8.901493745849145
